asin,name,date,rating,review,
B01GCETOCW,Tata-Tea-Gold-500g,2018-04-27,5,Bought it  for Rs.182 instead of rs.216. all of you know the quality of tata tea very well. If you don't then try this product and you qon,
B01GCETOCW,Tata-Tea-Gold-500g,2019-08-13,5,"I was using Red label since ages and some time back switched to Tata Gold tea for some reason.I must say Tata gold is way cheaper and tests much batter than Red Label.Also quantity required to make a cup of tea is lesser compared to Red Label.These are my reasons to switch to Tata Gold:  1. Because of the controversial advertising by Red Label where they said that people go to Kumbh Mela to abandon  their old age parents. Thse MNCs come to India, make money from us and than mock us, this should not be tolerated.  2. To support Indian Brands like Tata, Patanjali, Dabur, etc.",
B01GCETOCW,Tata-Tea-Gold-500g,2018-03-03,4,,
B01GCETOCW,Tata-Tea-Gold-500g,2019-04-19,5,"One of the best tea from the house of Tata and it is is a beautiful tea having good taste and flavour... actually it is an appropriate mixture of CTC and leaf tea..I ordered this product from Amazon and it was delivered on the next day in a very good packaging... I got it at discounted price...I got the product at 15% discounted price, as I bought the product during Super Value Days.The manufacturing date of product was just 2 and half months ago from date when I received the product in hand. Hence it is recently manufactured product. Also the product have a very good shelf life.Amazon delivered the product in very good condition and packaging of the product was just awesome. No damage. Amazing...The Amazon pantry box are very hard and during packaging they insert air filled sealed packets, so that the items don't move and pressure is absorbed by the air filled packets.Delivery of my order was just the next day morning. The delivery man took the package inside of my house, as it was heavy and kept the pantry box over a table, as I told him. I behavior of the delivery man was good.I am highly satisfied with the product and I recommend you to buy the product without any fear and hesitation. Believe me you will be satisfied after receiving the product and using it.",
B01GCETOCW,Tata-Tea-Gold-500g,2020-08-13,1,"This tea surprisingly has no taste and flavour, aroma at all. Total waste of money. With 2 spoons for a cup of tea there is no taste at all it feels like we are having just hot water with sugar. It needs 3 spoons for a cup, to atleast get slight taste of tea. I took 500gm pack now it's getting difficult to even finish the pack and start with some new tea. I took this tea because my regular brand Wagh Bakri was not available. Such tasteless tea is really not expected from brand Tata.",
B01GCETOCW,Tata-Tea-Gold-500g,2017-09-18,1,"Looks Like Duplicate, When buy from Near by Grocery Shop, the taste is different.Delivered in Amazon pantry packets taste is very inferior, no aroma and color.",
B01GCETOCW,Tata-Tea-Gold-500g,2018-11-27,1,"Nothing like Gold. It tastes really unexpected, not worth the price. Don't know what is the hype about.I purchased this Tea pack with GREAT EXPECTATIONS but was disappointed because even when I added two full spoons of tea leaves didn't really got that aroma and taste and not even color.Assuming by the reviews I am reading, It could be a fake product that I received.Will surely try to purchase again and give my valuable feedback.",
B01GCETOCW,Tata-Tea-Gold-500g,2019-03-17,5,I think it's one of the best available tea in this segment in the market... After all its a TATA product... It has long leaves...Please note that you have to use more quantity as compared to regular tea... I recommend making tea in a closed container on slow/low flame for best results...,
B01GCETOCW,Tata-Tea-Gold-500g,2018-08-07,5,"This tata tea gold is a real gem in the house from tata. In my house we are using this tea since many long long years. And everyone like it. So fellows go for it blindly give it a try and i am really sure with this decision you wont regret it.Ps :  if you guys like very strong tea then go for tata premium this one is little mild, use elaichi, ginger and honey mix it well it adds up the flavour to your tea. I hope this review help you to choose right tea for yourself.",
B01GCETOCW,Tata-Tea-Gold-500g,2018-09-09,5,Quality as expected. Most of the people already have used this product. A very good taste. Using for years and no complaints from this product. Also got 15-20% discount on the price. So satisfied.If you liked my review please hit 'helpful' to motivate me to write loyal reviews.,
B01GCETOCW,Tata-Tea-Gold-500g,2018-04-27,5,Bought it  for Rs.182 instead of rs.216. all of you know the quality of tata tea very well. If you don't then try this product and you qon,
B01GCETOCW,Tata-Tea-Gold-500g,2019-08-13,5,"I was using Red label since ages and some time back switched to Tata Gold tea for some reason.I must say Tata gold is way cheaper and tests much batter than Red Label.Also quantity required to make a cup of tea is lesser compared to Red Label.These are my reasons to switch to Tata Gold:  1. Because of the controversial advertising by Red Label where they said that people go to Kumbh Mela to abandon  their old age parents. Thse MNCs come to India, make money from us and than mock us, this should not be tolerated.  2. To support Indian Brands like Tata, Patanjali, Dabur, etc.",
B01GCETOCW,Tata-Tea-Gold-500g,2018-03-03,4,,
B01GCETOCW,Tata-Tea-Gold-500g,2019-04-19,5,"One of the best tea from the house of Tata and it is is a beautiful tea having good taste and flavour... actually it is an appropriate mixture of CTC and leaf tea..I ordered this product from Amazon and it was delivered on the next day in a very good packaging... I got it at discounted price...I got the product at 15% discounted price, as I bought the product during Super Value Days.The manufacturing date of product was just 2 and half months ago from date when I received the product in hand. Hence it is recently manufactured product. Also the product have a very good shelf life.Amazon delivered the product in very good condition and packaging of the product was just awesome. No damage. Amazing...The Amazon pantry box are very hard and during packaging they insert air filled sealed packets, so that the items don't move and pressure is absorbed by the air filled packets.Delivery of my order was just the next day morning. The delivery man took the package inside of my house, as it was heavy and kept the pantry box over a table, as I told him. I behavior of the delivery man was good.I am highly satisfied with the product and I recommend you to buy the product without any fear and hesitation. Believe me you will be satisfied after receiving the product and using it.",
B01GCETOCW,Tata-Tea-Gold-500g,2020-08-13,1,"This tea surprisingly has no taste and flavour, aroma at all. Total waste of money. With 2 spoons for a cup of tea there is no taste at all it feels like we are having just hot water with sugar. It needs 3 spoons for a cup, to atleast get slight taste of tea. I took 500gm pack now it's getting difficult to even finish the pack and start with some new tea. I took this tea because my regular brand Wagh Bakri was not available. Such tasteless tea is really not expected from brand Tata.",
B01GCETOCW,Tata-Tea-Gold-500g,2017-09-18,1,"Looks Like Duplicate, When buy from Near by Grocery Shop, the taste is different.Delivered in Amazon pantry packets taste is very inferior, no aroma and color.",
B01GCETOCW,Tata-Tea-Gold-500g,2018-11-27,1,"Nothing like Gold. It tastes really unexpected, not worth the price. Don't know what is the hype about.I purchased this Tea pack with GREAT EXPECTATIONS but was disappointed because even when I added two full spoons of tea leaves didn't really got that aroma and taste and not even color.Assuming by the reviews I am reading, It could be a fake product that I received.Will surely try to purchase again and give my valuable feedback.",
B01GCETOCW,Tata-Tea-Gold-500g,2019-03-17,5,I think it's one of the best available tea in this segment in the market... After all its a TATA product... It has long leaves...Please note that you have to use more quantity as compared to regular tea... I recommend making tea in a closed container on slow/low flame for best results...,
B00AI87X0O,Tata-Tea-Premium-North-1kg,2018-04-10,5,Product is good but paid more than MRP. N,
B00AI87X0O,Tata-Tea-Premium-North-1kg,2019-07-04,3,The product is good. But MRP in the packet is 365/- whereas Amazon is showing as 400/-. This is not correct,
B00AI87X0O,Tata-Tea-Premium-North-1kg,2019-01-15,3,"Quality is just ok, don't expect Tata tea gold,and tajmahal type taste and quality,It's average dust tea with average taste and aroma",
B00AI87X0O,Tata-Tea-Premium-North-1kg,2019-07-21,5,I like this tea. But sir you have charged Rs 400 but it is avilable in market  for Rs 320  or  325. Please give me the required refund.  I shall be thankful to you.,
B00AI87X0O,Tata-Tea-Premium-North-1kg,2020-03-02,5,"Goodness- Great taste like we buy from market, good quality, fresh material, good packing.Bad point- not noticed , so I rated 5 starOverall Remark- purchase without doubt if you like to use it seeing price on Amazon as well as market price.",
B00AI87X0O,Tata-Tea-Premium-North-1kg,2020-09-21,4,"Regular consumer of this brand of tea, this time bought from Amazon pantry.🔹The tea leaves are finely coarsed🔹The colour is great even with a little amount of tea leaves ☕🔹Flavour and aroma is perfect🔹Manufacturing date is recent and since it comes in a zip lock bag, it's easy to keep freshness intact.Liked it !",
B00AI87X0O,Tata-Tea-Premium-North-1kg,2019-07-14,3,No comments when it's a Tata product. Best amongst the best only. But what about Amazon service. When the MRP is 365 then why u ppl charged me 400.the only complaint.,
B00AI87X0O,Tata-Tea-Premium-North-1kg,2020-07-16,2,"Believe me it’s not good at all..Name is given as premium but literally there’s nothing like premium, after putting six to seven spoons still not good at taste so plzzz aware of that don’t go on name...",
B00AI87X0O,Tata-Tea-Premium-North-1kg,2018-04-08,3,I paid ₹315 for this pack which has price ₹310,
B00AI87X0O,Tata-Tea-Premium-North-1kg,2020-01-11,4,Good full value of money,
B00AI87X0O,Tata-Tea-Premium-North-1kg,2018-04-10,5,Product is good but paid more than MRP. N,
B00AI87X0O,Tata-Tea-Premium-North-1kg,2019-07-04,3,The product is good. But MRP in the packet is 365/- whereas Amazon is showing as 400/-. This is not correct,
B00AI87X0O,Tata-Tea-Premium-North-1kg,2019-01-15,3,"Quality is just ok, don't expect Tata tea gold,and tajmahal type taste and quality,It's average dust tea with average taste and aroma",
B00AI87X0O,Tata-Tea-Premium-North-1kg,2019-07-21,5,I like this tea. But sir you have charged Rs 400 but it is avilable in market  for Rs 320  or  325. Please give me the required refund.  I shall be thankful to you.,
B00AI87X0O,Tata-Tea-Premium-North-1kg,2020-03-02,5,"Goodness- Great taste like we buy from market, good quality, fresh material, good packing.Bad point- not noticed , so I rated 5 starOverall Remark- purchase without doubt if you like to use it seeing price on Amazon as well as market price.",
B00AI87X0O,Tata-Tea-Premium-North-1kg,2020-09-21,4,"Regular consumer of this brand of tea, this time bought from Amazon pantry.🔹The tea leaves are finely coarsed🔹The colour is great even with a little amount of tea leaves ☕🔹Flavour and aroma is perfect🔹Manufacturing date is recent and since it comes in a zip lock bag, it's easy to keep freshness intact.Liked it !",
B00AI87X0O,Tata-Tea-Premium-North-1kg,2019-07-14,3,No comments when it's a Tata product. Best amongst the best only. But what about Amazon service. When the MRP is 365 then why u ppl charged me 400.the only complaint.,
B00AI87X0O,Tata-Tea-Premium-North-1kg,2020-07-16,2,"Believe me it’s not good at all..Name is given as premium but literally there’s nothing like premium, after putting six to seven spoons still not good at taste so plzzz aware of that don’t go on name...",
B00AI87X0O,Tata-Tea-Premium-North-1kg,2018-04-08,3,I paid ₹315 for this pack which has price ₹310,
B00AI87X0O,Tata-Tea-Premium-North-1kg,2020-01-11,4,Good full value of money,
B01CHVPR16,Tata-Tea-Premium-North-1kg,2018-04-10,5,Product is good but paid more than MRP. N,
B01CHVPR16,Tata-Tea-Premium-North-1kg,2019-07-04,3,The product is good. But MRP in the packet is 365/- whereas Amazon is showing as 400/-. This is not correct,
B01CHVPR16,Tata-Tea-Premium-North-1kg,2019-01-15,3,"Quality is just ok, don't expect Tata tea gold,and tajmahal type taste and quality,It's average dust tea with average taste and aroma",
B01CHVPR16,Tata-Tea-Premium-North-1kg,2019-07-21,5,I like this tea. But sir you have charged Rs 400 but it is avilable in market  for Rs 320  or  325. Please give me the required refund.  I shall be thankful to you.,
B01CHVPR16,Tata-Tea-Premium-North-1kg,2020-03-02,5,"Goodness- Great taste like we buy from market, good quality, fresh material, good packing.Bad point- not noticed , so I rated 5 starOverall Remark- purchase without doubt if you like to use it seeing price on Amazon as well as market price.",
B01CHVPR16,Tata-Tea-Premium-North-1kg,2020-09-21,4,"Regular consumer of this brand of tea, this time bought from Amazon pantry.🔹The tea leaves are finely coarsed🔹The colour is great even with a little amount of tea leaves ☕🔹Flavour and aroma is perfect🔹Manufacturing date is recent and since it comes in a zip lock bag, it's easy to keep freshness intact.Liked it !",
B01CHVPR16,Tata-Tea-Premium-North-1kg,2019-07-14,3,No comments when it's a Tata product. Best amongst the best only. But what about Amazon service. When the MRP is 365 then why u ppl charged me 400.the only complaint.,
B01CHVPR16,Tata-Tea-Premium-North-1kg,2020-07-16,2,"Believe me it’s not good at all..Name is given as premium but literally there’s nothing like premium, after putting six to seven spoons still not good at taste so plzzz aware of that don’t go on name...",
B01CHVPR16,Tata-Tea-Premium-North-1kg,2018-04-08,3,I paid ₹315 for this pack which has price ₹310,
B01CHVPR16,Tata-Tea-Premium-North-1kg,2020-01-11,4,Good full value of money,
B01CHVPR16,Tata-Tea-Premium-North-1kg,2018-04-10,5,Product is good but paid more than MRP. N,
B01CHVPR16,Tata-Tea-Premium-North-1kg,2019-07-04,3,The product is good. But MRP in the packet is 365/- whereas Amazon is showing as 400/-. This is not correct,
B01CHVPR16,Tata-Tea-Premium-North-1kg,2019-01-15,3,"Quality is just ok, don't expect Tata tea gold,and tajmahal type taste and quality,It's average dust tea with average taste and aroma",
B01CHVPR16,Tata-Tea-Premium-North-1kg,2019-07-21,5,I like this tea. But sir you have charged Rs 400 but it is avilable in market  for Rs 320  or  325. Please give me the required refund.  I shall be thankful to you.,
B01CHVPR16,Tata-Tea-Premium-North-1kg,2020-03-02,5,"Goodness- Great taste like we buy from market, good quality, fresh material, good packing.Bad point- not noticed , so I rated 5 starOverall Remark- purchase without doubt if you like to use it seeing price on Amazon as well as market price.",
B01CHVPR16,Tata-Tea-Premium-North-1kg,2020-09-21,4,"Regular consumer of this brand of tea, this time bought from Amazon pantry.🔹The tea leaves are finely coarsed🔹The colour is great even with a little amount of tea leaves ☕🔹Flavour and aroma is perfect🔹Manufacturing date is recent and since it comes in a zip lock bag, it's easy to keep freshness intact.Liked it !",
B01CHVPR16,Tata-Tea-Premium-North-1kg,2019-07-14,3,No comments when it's a Tata product. Best amongst the best only. But what about Amazon service. When the MRP is 365 then why u ppl charged me 400.the only complaint.,
B01CHVPR16,Tata-Tea-Premium-North-1kg,2020-07-16,2,"Believe me it’s not good at all..Name is given as premium but literally there’s nothing like premium, after putting six to seven spoons still not good at taste so plzzz aware of that don’t go on name...",
B01CHVPR16,Tata-Tea-Premium-North-1kg,2018-04-08,3,I paid ₹315 for this pack which has price ₹310,
B01CHVPR16,Tata-Tea-Premium-North-1kg,2020-01-11,4,Good full value of money,
B089638Q8J,Tata-Tea-Gold-1kg,2017-07-09,5,"If you really a teas fan, you definitely not being unaware of the TATA Tea family. Trusted brand from so many years. I tried almost every standard brand of Teas available in the market, but at last I can say that TATA Tea is the best available brand in the printed price. Although TATA Tea brand is already quite efficient in serving the purpose but the current addition of 'TATA Tea Gold' actually makes sense because of the quality enhancement by adding dried whole tea leaves in to the processed tea. Mixing of whole leaf resulted into the enhanced flavor & color of the prepared Tea. Not more concentrated not milder, it’s like a balanced golden color with real taste/flavor which designed exactly keeping in mind the expectation of the user.1. I agree that if you require strong color/flavor you need to add a little more leaves in to the preparation because TATA Tea Gold is not meant for people who like very strong color seekers. Its more workable for people who wants real flavor with natural golden color in the final preparation. Although even a single tea-spoon is enough to prepare a natural golden cup full of real tea.2. One may keep in mind before using that this tea contains real whole dry tea leaves, so it may take more 2 minutes in preparation in comparison with other brands and the reason is, it is without any added artificial colors into it. The whole dried tea leaves takes time to release real flavor of the contents.3. Taste is premium & up to the expectations as always.4. Packaging is good enough. Visual ergonomic principles well taken into consideration designing the same. Its smarter and visually appealing than the previous packs.I’m using this product from more than 2 years. So, its not an random review. In my family we are using this product in making of every single cup day and night 24x7, whenver we feel like to have one.",
B089638Q8J,Tata-Tea-Gold-1kg,2017-08-10,5,"I prefer Tata tea to Brooke Bond/Taj Mahal.# Mild taste and fresh aroma# Gives me a soothing effect and relishes# Only small quantity sufficient for making tea# Does not play around with the basic tea taste# Can be consumed with milk or without itThe only issue is with the packaging, I would have preferred plastic box packaging for the price.That would actually help in preserving the aroma and prevent moisture.But, it's one of the best tea for everyday use.Cheers :)",
B089638Q8J,Tata-Tea-Gold-1kg,2019-08-29,4,Flavour of this tea is goodIt includes little leafs you can see them in itMust try tea,
B089638Q8J,Tata-Tea-Gold-1kg,2017-08-01,5,"For those who love tea this is a great blend.1. It is a mix of  assam tea and leaf tea - gets you the best of both.2. To enjoy the blend and the tea it should be put in boiling water ( do not boil it post putting tea)3. Let it simmer for some time  3-5 min , and add sugar and milk separately .4. It works out great for the tea lovers and offers a consistent blend all the time.Once you start liking this tea - you will get hooked to it....",
B089638Q8J,Tata-Tea-Gold-1kg,2019-04-19,5,"I love Tea...  Tata gold tea is one of the best product of Tata...  This it is very useful for daily use...I got this product from Amazon and got a recently manufactured product... The product is a genuine product...There are other variety of Tea available in the market but among those Tata gold tea is is the best tea according to me for daily use...I got the product at 15% discounted price, as I bought the product during Super Value Days.The manufacturing date of product was just 2 and half months ago from date when I received the product in hand. Hence it is recently manufactured product. Also the product have a very good shelf life.Amazon delivered the product in very good condition and packaging of the product was just awesome. No damage. Amazing...The Amazon pantry box are very hard and during packaging they insert air filled sealed packets, so that the items don't move and pressure is absorbed by the air filled packets.Delivery of my order was just the next day morning. The delivery man took the package inside of my house, as it was heavy and kept the pantry box over a table, as I told him. I behavior of the delivery man was good.I am highly satisfied with the product and I recommend you to buy the product without any fear and hesitation. Believe me you will be satisfied after receiving the product and using it.",
B089638Q8J,Tata-Tea-Gold-1kg,2019-03-03,5,"After using Taj Mahal tea for 20 years, now since the quality of Taj Mahal tea has gone down tremendously, and we have gas and stomach problems after consuming taj mahal tea, we wanted to shift for a better tea. After finding out a lot about different brands, I can assure you This is best tea in India. Always buy this.The taste is awesome, the only drawback is you have to put a lot of tea if you're used to drinking strong tea. Otherwise this is awesome.",
B089638Q8J,Tata-Tea-Gold-1kg,2019-08-05,1,"Once you see the packing and presentation of the package, one gets positive vibes and expects a lot more than regular tea. ALAS! It is much the same as Agni. Nothing more. Have to use good quantity to prepare good tea.",
B089638Q8J,Tata-Tea-Gold-1kg,2019-06-06,4,"I am using Tata tea Premium regulary, but bought Tata tea gold just to give it a try to see if it's more strong in flavour/aroma or tastes something different. However could not feel much difference rather it is more or less same like Premium tea infact Premium is better..",
B089638Q8J,Tata-Tea-Gold-1kg,2018-12-21,5,I have been taking Tata Gold tea since over two decades now. I have tried many cheap and expensive products but Tata Gold is non-replaceable. The new golden color packing is attractive.,
B089638Q8J,Tata-Tea-Gold-1kg,2018-01-26,5,"This is best quality tea for daily use at cheap rate. Very fast,next day delivery by Amazon pantry.",
B089638Q8J,Tata-Tea-Gold-1kg,2017-07-09,5,"If you really a teas fan, you definitely not being unaware of the TATA Tea family. Trusted brand from so many years. I tried almost every standard brand of Teas available in the market, but at last I can say that TATA Tea is the best available brand in the printed price. Although TATA Tea brand is already quite efficient in serving the purpose but the current addition of 'TATA Tea Gold' actually makes sense because of the quality enhancement by adding dried whole tea leaves in to the processed tea. Mixing of whole leaf resulted into the enhanced flavor & color of the prepared Tea. Not more concentrated not milder, it’s like a balanced golden color with real taste/flavor which designed exactly keeping in mind the expectation of the user.1. I agree that if you require strong color/flavor you need to add a little more leaves in to the preparation because TATA Tea Gold is not meant for people who like very strong color seekers. Its more workable for people who wants real flavor with natural golden color in the final preparation. Although even a single tea-spoon is enough to prepare a natural golden cup full of real tea.2. One may keep in mind before using that this tea contains real whole dry tea leaves, so it may take more 2 minutes in preparation in comparison with other brands and the reason is, it is without any added artificial colors into it. The whole dried tea leaves takes time to release real flavor of the contents.3. Taste is premium & up to the expectations as always.4. Packaging is good enough. Visual ergonomic principles well taken into consideration designing the same. Its smarter and visually appealing than the previous packs.I’m using this product from more than 2 years. So, its not an random review. In my family we are using this product in making of every single cup day and night 24x7, whenver we feel like to have one.",
B089638Q8J,Tata-Tea-Gold-1kg,2017-08-10,5,"I prefer Tata tea to Brooke Bond/Taj Mahal.# Mild taste and fresh aroma# Gives me a soothing effect and relishes# Only small quantity sufficient for making tea# Does not play around with the basic tea taste# Can be consumed with milk or without itThe only issue is with the packaging, I would have preferred plastic box packaging for the price.That would actually help in preserving the aroma and prevent moisture.But, it's one of the best tea for everyday use.Cheers :)",
B089638Q8J,Tata-Tea-Gold-1kg,2019-08-29,4,Flavour of this tea is goodIt includes little leafs you can see them in itMust try tea,
B089638Q8J,Tata-Tea-Gold-1kg,2017-08-01,5,"For those who love tea this is a great blend.1. It is a mix of  assam tea and leaf tea - gets you the best of both.2. To enjoy the blend and the tea it should be put in boiling water ( do not boil it post putting tea)3. Let it simmer for some time  3-5 min , and add sugar and milk separately .4. It works out great for the tea lovers and offers a consistent blend all the time.Once you start liking this tea - you will get hooked to it....",
B089638Q8J,Tata-Tea-Gold-1kg,2019-04-19,5,"I love Tea...  Tata gold tea is one of the best product of Tata...  This it is very useful for daily use...I got this product from Amazon and got a recently manufactured product... The product is a genuine product...There are other variety of Tea available in the market but among those Tata gold tea is is the best tea according to me for daily use...I got the product at 15% discounted price, as I bought the product during Super Value Days.The manufacturing date of product was just 2 and half months ago from date when I received the product in hand. Hence it is recently manufactured product. Also the product have a very good shelf life.Amazon delivered the product in very good condition and packaging of the product was just awesome. No damage. Amazing...The Amazon pantry box are very hard and during packaging they insert air filled sealed packets, so that the items don't move and pressure is absorbed by the air filled packets.Delivery of my order was just the next day morning. The delivery man took the package inside of my house, as it was heavy and kept the pantry box over a table, as I told him. I behavior of the delivery man was good.I am highly satisfied with the product and I recommend you to buy the product without any fear and hesitation. Believe me you will be satisfied after receiving the product and using it.",
B089638Q8J,Tata-Tea-Gold-1kg,2019-03-03,5,"After using Taj Mahal tea for 20 years, now since the quality of Taj Mahal tea has gone down tremendously, and we have gas and stomach problems after consuming taj mahal tea, we wanted to shift for a better tea. After finding out a lot about different brands, I can assure you This is best tea in India. Always buy this.The taste is awesome, the only drawback is you have to put a lot of tea if you're used to drinking strong tea. Otherwise this is awesome.",
B089638Q8J,Tata-Tea-Gold-1kg,2019-08-05,1,"Once you see the packing and presentation of the package, one gets positive vibes and expects a lot more than regular tea. ALAS! It is much the same as Agni. Nothing more. Have to use good quantity to prepare good tea.",
B089638Q8J,Tata-Tea-Gold-1kg,2019-06-06,4,"I am using Tata tea Premium regulary, but bought Tata tea gold just to give it a try to see if it's more strong in flavour/aroma or tastes something different. However could not feel much difference rather it is more or less same like Premium tea infact Premium is better..",
B089638Q8J,Tata-Tea-Gold-1kg,2018-12-21,5,I have been taking Tata Gold tea since over two decades now. I have tried many cheap and expensive products but Tata Gold is non-replaceable. The new golden color packing is attractive.,
B089638Q8J,Tata-Tea-Gold-1kg,2018-01-26,5,"This is best quality tea for daily use at cheap rate. Very fast,next day delivery by Amazon pantry.",
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-07-13,5,There is no other equivalent brand available in the market. Have been using for 5 years on 2 occasions in a year for friends and relatives and they are happy.,
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-07-22,5,I already tasted this tea from the local store and tastes really good so I bought a large pack from online. The packaging was good and received on time without any damage.,
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-07-26,4,The taste is good and one will enjoy. The name GOLD is only superlative. Actual taste is just above average. Tata Tea Gold fails in giving rich brown colour to tea. Hence it does not meet 100% expectation.,
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-08-04,5,Amazing flavour... Was searching in all the shops during this covid period but I could not find any one in the market so decided to buy in Amazon and was so happy,
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-08-26,3,I've been using Tata Tea Gold since very long time so no doubt about flavour or aroma. But little disappointed with the design of the packet. There is no zip lock like in 1kg pkt. You have to store in air tight container else you will lose the aroma. I bought in lightning deal for Rs. 490.,
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-07-26,1,BEWARE BEFORE BUYING IT'S JUST ABOUT TO EXPIRE I'VE RECEIVED IT ON 26JULY,
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-08-12,1,"Duplicate and fake item in the name of original Tata tea tastelessI really doubt of this quality, it may be duplicate because whenever buy from retailers then got taste and when ordered online at discounted prices, very poor taste u can't imagine likeNaa khata h na metha h na namkeen h like a very poor quality and I really doubt on this it may be completely fake or duplicate item in the name of original",
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-09-11,5,"I bought it for taking it abroad because my wife wanted it. Unfortunately, the trip has been postponed because of COVID-19. So I cannot comment on taste yet, though I found that 1 Kg packet costs about Rs. 440, and 250 g packet costs about Rs. 120.",
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-08-09,4,My family likes the taste. This is the monthly savings pack. I brought 499/1.5 kg in some deal going on.,
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-09-22,3,"i Tried wagh bakri, red label, tata agni, vedaka gold tea, etc.. but this time i tried tata tea gold but it turns out to be an average tea.. if i compare this tea with wagh bakri and vedaka gold it doesn't give good colour and 1.5 times more tata tea gold required to get same color as of wagh bakri and vedaka gold.. so if you want good color strong tea use vedaka gold or wagh bakri because these tea gives good color compared to tata tea gold",
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-07-13,5,There is no other equivalent brand available in the market. Have been using for 5 years on 2 occasions in a year for friends and relatives and they are happy.,
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-07-22,5,I already tasted this tea from the local store and tastes really good so I bought a large pack from online. The packaging was good and received on time without any damage.,
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-07-26,4,The taste is good and one will enjoy. The name GOLD is only superlative. Actual taste is just above average. Tata Tea Gold fails in giving rich brown colour to tea. Hence it does not meet 100% expectation.,
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-08-04,5,Amazing flavour... Was searching in all the shops during this covid period but I could not find any one in the market so decided to buy in Amazon and was so happy,
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-08-26,3,I've been using Tata Tea Gold since very long time so no doubt about flavour or aroma. But little disappointed with the design of the packet. There is no zip lock like in 1kg pkt. You have to store in air tight container else you will lose the aroma. I bought in lightning deal for Rs. 490.,
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-07-26,1,BEWARE BEFORE BUYING IT'S JUST ABOUT TO EXPIRE I'VE RECEIVED IT ON 26JULY,
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-08-12,1,"Duplicate and fake item in the name of original Tata tea tastelessI really doubt of this quality, it may be duplicate because whenever buy from retailers then got taste and when ordered online at discounted prices, very poor taste u can't imagine likeNaa khata h na metha h na namkeen h like a very poor quality and I really doubt on this it may be completely fake or duplicate item in the name of original",
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-09-11,5,"I bought it for taking it abroad because my wife wanted it. Unfortunately, the trip has been postponed because of COVID-19. So I cannot comment on taste yet, though I found that 1 Kg packet costs about Rs. 440, and 250 g packet costs about Rs. 120.",
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-08-09,4,My family likes the taste. This is the monthly savings pack. I brought 499/1.5 kg in some deal going on.,
B08CHMZD9K,Tata-Tea-Gold-Leaf-Pouch,2020-09-22,3,"i Tried wagh bakri, red label, tata agni, vedaka gold tea, etc.. but this time i tried tata tea gold but it turns out to be an average tea.. if i compare this tea with wagh bakri and vedaka gold it doesn't give good colour and 1.5 times more tata tea gold required to get same color as of wagh bakri and vedaka gold.. so if you want good color strong tea use vedaka gold or wagh bakri because these tea gives good color compared to tata tea gold",
B0119NDPS0,Tata-Tea-Premium-1-5kg,2020-10-04,5,Tasty Tea with Natural Flovour,
B0119NDPS0,Tata-Tea-Premium-1-5kg,2020-10-04,5,Tasty Tea with Natural Flovour,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2020-05-10,5,no second thought,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2018-08-09,5,The tea is awesome..the taste is Rich and refreshing..I LL definitely buy it again!!,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2020-02-28,5,Excellent product.,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2020-08-03,5,Good tea,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2020-09-26,5,Very fresh quality tee leaves,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2016-11-17,4,Fastest delivery by amazon prime... And great taste of the tea...the fragrance of it is just amazing... recommended to one and all..,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2017-10-16,4,Good Product I liked It,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2019-08-26,5,Tasty,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2018-07-29,5,"Perfect, no hassles",
B0119NE5IE,Tata-Premium-Leaf-South-500g,2016-10-13,5,Strong.Takes less time to brew.Good in taste.,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2020-05-10,5,no second thought,
